blockLink href,listingCardImage src,ID,Price,Addresse,Latitude,Longitude,Nb_Chambres,Nb_Salles_de_bain,Pieds_carrés
https://www.realtor.ca/immobilier/27422146/4411-rue-st-denis-411-montr%C3%A9al-le-plateau-mont-royal-le-plateau-mont-royal,https://cdn.realtor.ca/listings/TS638621078239870000/reb5/medres/9/24461819_1.jpg,24461819,489000,"4411 Rue St-Denis, #411, Montréal (Le Plateau-Mont-Royal), Québec",45.5235247,-73.5813388,2,1,998
https://www.realtor.ca/immobilier/27422141/1044-rue-mackay-montr%C3%A9al-ville-marie-centre-ouest,https://cdn.realtor.ca/listings/TS638621763948270000/reb5/medres/9/24048309_1.jpg,24048309,575000,"1044 Rue MacKay, Montréal (Ville-Marie), Québec",45.493792,-73.57317499999999,3,1,969
https://www.realtor.ca/immobilier/27422138/2320-rue-tupper-409-montr%C3%A9al-ville-marie-centre-ouest,https://cdn.realtor.ca/listings/TS638621078228170000/reb5/medres/9/23390399_1.jpg,23390399,365000,"2320 Rue Tupper, #409, Montréal (Ville-Marie), Québec",45.4891461,-73.5828143,1,1,510
https://www.realtor.ca/immobilier/27422028/124-rue-du-square-sir-george-%C3%A9tienne-cartier-montr%C3%A9al-le-sud-ouest-saint-henri,https://cdn.realtor.ca/listings/TS638621078304930000/reb5/medres/2/9286572_1.jpg,9286572,1050000,"124 Rue du Square-Sir-George-Étienne-Cartier, Montréal (Le Sud-Ouest), Québec",45.4734537,-73.58644919999999,3,2,1550
https://www.realtor.ca/immobilier/27420790/5700-av-rembrandt-608-c%C3%B4te-saint-luc,https://cdn.realtor.ca/listings/TS638622112347300000/reb5/medres/0/28188830_1.jpg,28188830,529000,"5700 Av. Rembrandt, #608, Côte-Saint-Luc, Québec",45.4754557,-73.65826659999999,2,2,1235
https://www.realtor.ca/immobilier/27420712/184-rue-bourget-101-montr%C3%A9al-le-sud-ouest-saint-henri,https://cdn.realtor.ca/listings/TS638620963666970000/reb5/medres/4/22720224_1.jpg,22720224,320000,"184 Rue Bourget, #101, Montréal (Le Sud-Ouest), Québec",45.4783321,-73.5793865,1,1,401
https://www.realtor.ca/immobilier/27420711/1803-av-glendale-302-montr%C3%A9al-outremont,https://cdn.realtor.ca/listings/TS638620963665770000/reb5/medres/3/22671583_1.jpg,22671583,819000,"1803 Av. Glendale, #302, Montréal (Outremont), Québec",45.5169654,-73.6248742,2,1,1213
https://www.realtor.ca/immobilier/27420663/3810-rue-st-antoine-o-303-montr%C3%A9al-le-sud-ouest-saint-henri,https://cdn.realtor.ca/listings/TS638620963635900000/reb5/medres/0/19349230_1.jpg,19349230,589000,"3810 Rue St-Antoine O., #303, Montréal (Le Sud-Ouest), Québec",45.4808989,-73.5860386,2,2,884
https://www.realtor.ca/immobilier/27420656/10823-av-des-laurentides-montr%C3%A9al-montr%C3%A9al-nord,https://cdn.realtor.ca/listings/TS638620963618030000/reb5/medres/1/18063381_1.jpg,18063381,397500,"10823 Av. des Laurentides, Montréal (Montréal-Nord), Québec",45.58697,-73.64377999999999,2,1,958
https://www.realtor.ca/immobilier/27420573/101-rue-peel-710-montr%C3%A9al-le-sud-ouest-griffintown,https://cdn.realtor.ca/listings/TS638620963553300000/reb5/medres/0/12051160_1.jpg,12051160,398000,"101 Rue Peel, #710, Montréal (Le Sud-Ouest), Québec",45.4932062,-73.55689029999999,1,1,492
https://www.realtor.ca/immobilier/27420557/6556-rue-boyer-103-montr%C3%A9al-rosemontla-petite-patrie-la-petite-patrie,https://cdn.realtor.ca/listings/TS638620963744530000/reb5/medres/5/9750005_1.jpg,9750005,595000,"6556 Rue Boyer, #103, Montréal (Rosemont/La Petite-Patrie), Québec",45.5373803,-73.6032214,2,2,1051
https://www.realtor.ca/immobilier/27419693/888-rue-wellington-414-montr%C3%A9al-ville-marie-la-cit%C3%A9-du-multim%C3%A9dia,https://cdn.realtor.ca/listings/TS638620893678430000/reb5/medres/7/28491187_1.jpg,28491187,369000,"888 Rue Wellington, #414, Montréal (Ville-Marie), Québec",45.4964758,-73.5554848,1,1,630
https://www.realtor.ca/immobilier/27419583/8325-rue-st-urbain-3-montr%C3%A9al-villeraysaint-michelparc-extension-villeray,https://cdn.realtor.ca/listings/TS638620893600070000/reb5/medres/5/21868535_1.jpg,21868535,369000,"8325 Rue St-Urbain, #3, Montréal (Villeray/Saint-Michel/Parc-Extension), Québec",45.5388241,-73.6356993,2,1,635
https://www.realtor.ca/immobilier/27419575/375-boul-marcel-laurin-409-montr%C3%A9al-saint-laurent-autres,https://cdn.realtor.ca/listings/TS638622050499800000/reb5/medres/2/20760312_1.jpg,20760312,669000,"375 Boul. Marcel-Laurin, #409, Montréal (Saint-Laurent), Québec",45.50428549999999,-73.67610049999999,2,2,1519
https://www.realtor.ca/immobilier/27419542/738-rue-st-paul-o-1406-montr%C3%A9al-ville-marie-la-cit%C3%A9-du-multim%C3%A9dia,https://cdn.realtor.ca/listings/TS638620893531930000/reb5/medres/9/18001829_1.jpg,18001829,499000,"738 Rue St-Paul O., #1406, Montréal (Ville-Marie), Québec",45.4984924,-73.55884429999999,2,1,687
https://www.realtor.ca/immobilier/27419528/2550-av-bennett-1-montr%C3%A9al-mercierhochelaga-maisonneuve-hochelaga-maisonneuve,https://cdn.realtor.ca/listings/TS638620893511030000/reb5/medres/9/16050329_1.jpg,16050329,279000,"2550 Av. Bennett, #1, Montréal (Mercier/Hochelaga-Maisonneuve), Québec",45.55657,-73.54831,1,1,524
https://www.realtor.ca/immobilier/27419514/405-rue-notre-dame-e-206-montr%C3%A9al-ville-marie-vieux-montr%C3%A9al,https://cdn.realtor.ca/listings/TS638620893469400000/reb5/medres/5/13857565_1.jpg,13857565,854900,"405 Rue Notre-Dame E., #206, Montréal (Ville-Marie), Québec",45.5104193,-73.55253189999999,2,2,1204
https://www.realtor.ca/immobilier/27419501/235-rue-peel-1514-montr%C3%A9al-le-sud-ouest-griffintown,https://cdn.realtor.ca/listings/TS638620893429270000/reb5/medres/2/11077642_1.jpg,11077642,415000,"235 Rue Peel, #1514, Montréal (Le Sud-Ouest), Québec",45.4941983,-73.5589443,1,1,460
https://www.realtor.ca/immobilier/27419256/2175-rue-st-patrick-207-montr%C3%A9al-le-sud-ouest-pointe-saint-charles,https://cdn.realtor.ca/listings/TS638622081649700000/reb109/medres/5/22717045_1.jpg,22717045,1143640,"2175 Rue St-Patrick, #207, Montréal (Le Sud-Ouest), Québec",45.48271390000001,-73.56818609999999,2,2,1172
https://www.realtor.ca/immobilier/27418695/534-rue-de-la-m%C3%A9tairie-montr%C3%A9al-verdun%C3%AEle-des-soeurs-%C3%AEle-des-soeurs,https://cdn.realtor.ca/listings/TS638620819133370000/reb5/medres/1/24139951_1.jpg,24139951,610000,"534 Rue de la Métairie, Montréal (Verdun/Île-des-Soeurs), Québec",45.4626998,-73.5507672,2,1,1031
https://www.realtor.ca/immobilier/27418620/1188-rue-st-antoine-o-3804-montr%C3%A9al-ville-marie-centre,https://cdn.realtor.ca/listings/TS638620819096900000/reb5/medres/0/19232380_1.jpg,19232380,835000,"1188 Rue St-Antoine O., #3804, Montréal (Ville-Marie), Québec",45.4959143,-73.5678385,2,2,941
https://www.realtor.ca/immobilier/27418578/55-rue-berlioz-301-montr%C3%A9al-verdun%C3%AEle-des-soeurs-%C3%AEle-des-soeurs,https://cdn.realtor.ca/listings/TS638620819048170000/reb5/medres/1/15416561_1.jpg,15416561,625000,"55 Rue Berlioz, #301, Montréal (Verdun/Île-des-Soeurs), Québec",45.4645617,-73.540915,3,1,1276
https://www.realtor.ca/immobilier/27418571/7237-rue-st-hubert-105-montr%C3%A9al-villeraysaint-michelparc-extension-villeray,https://cdn.realtor.ca/listings/TS638620819036070000/reb5/medres/9/14779999_1.jpg,14779999,570000,"7237 Rue St-Hubert, #105, Montréal (Villeray/Saint-Michel/Parc-Extension), Québec",45.5414161,-73.6144795,2,1,671
https://www.realtor.ca/immobilier/27418484/740-32e-avenue-303-montr%C3%A9al-lachine-ouest,https://cdn.realtor.ca/listings/TS638620818988500000/reb5/medres/3/10460313_1.jpg,10460313,339900,"740 32e Avenue, #303, Montréal (Lachine), Québec",45.4437765,-73.69199669999999,1,1,515
https://www.realtor.ca/immobilier/27417955/4911-ch-de-la-c%C3%B4te-des-neiges-205-montr%C3%A9al-c%C3%B4te-des-neigesnotre-dame-de-gr%C3%A2ce-c%C3%B4te-des-neiges,https://cdn.realtor.ca/listings/TS638620749753930000/reb5/medres/3/12895983_1.jpg,12895983,549000,"4911 Ch. de la Côte-des-Neiges, #205, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Québec",45.495598,-73.616201,2,2,1375
https://www.realtor.ca/immobilier/27417684/1400-rue-ottawa-520b-montr%C3%A9al-le-sud-ouest-griffintown,https://cdn.realtor.ca/listings/TS638620460471830000/reb5/medres/1/14896761_1.jpg,14896761,709000,"1400 Rue Ottawa, #520B, Montréal (Le Sud-Ouest), Québec",45.4903736,-73.5627958,2,2,957
https://www.realtor.ca/immobilier/27417579/1450-boul-ren%C3%A9-l%C3%A9vesque-o-3404-montr%C3%A9al-ville-marie-mille-carr%C3%A9-dor%C3%A9,https://cdn.realtor.ca/listings/TS638620382793430000/reb5/medres/5/28656195_1.jpg,28656195,749900,"1450 Boul. René-Lévesque O., #3404, Montréal (Ville-Marie), Québec",45.4945995,-73.57394090000001,2,2,902
https://www.realtor.ca/immobilier/27417553/75-rue-moli%C3%A8re-201-montr%C3%A9al-villeraysaint-michelparc-extension-villeray,https://cdn.realtor.ca/listings/TS638620382768600000/reb5/medres/4/15685744_1.jpg,15685744,448800,"75 Rue Molière, #201, Montréal (Villeray/Saint-Michel/Parc-Extension), Québec",45.5368308,-73.6200604,1,1,664
https://www.realtor.ca/immobilier/27417551/4320-rue-edward-higgins-301-montr%C3%A9al-pierrefonds-roxboro-pierrefondsest,https://cdn.realtor.ca/listings/TS638622050429430000/reb5/medres/0/14847560_1.jpg,14847560,475000,"4320 Rue Edward-Higgins, #301, Montréal (Pierrefonds-Roxboro), Québec",45.4996499,-73.782984,3,1,1314
https://www.realtor.ca/immobilier/27417452/1190-rue-d%C3%A9carie-107-montr%C3%A9al-saint-laurent-autres,https://cdn.realtor.ca/listings/TS638620304633100000/reb5/medres/8/9149178_1.jpg,9149178,559000,"1190 Rue Décarie, #107, Montréal (Saint-Laurent), Québec",45.5154983,-73.6851308,3,2,1258
https://www.realtor.ca/immobilier/27417445/8028-av-champagneur-montr%C3%A9al-villeraysaint-michelparc-extension-parc-extension,https://cdn.realtor.ca/listings/TS638620788244100000/reb109/medres/6/10228356_1.jpg,10228356,534000,"8028 Av. Champagneur, Montréal (Villeray/Saint-Michel/Parc-Extension), Québec",45.52987,-73.63539,2,1,913
https://www.realtor.ca/immobilier/27417397/1375-rue-des-bassins-1210-montr%C3%A9al-le-sud-ouest-griffintown,https://cdn.realtor.ca/listings/TS638620238978170000/reb5/medres/2/28032472_1.jpg,28032472,408000,"1375 Rue des Bassins, #1210, Montréal (Le Sud-Ouest), Québec",45.4908152,-73.5600499,1,1,463
https://www.realtor.ca/immobilier/27417378/1930-av-papineau-202-montr%C3%A9al-ville-marie-village,https://cdn.realtor.ca/listings/TS638620238958070000/reb5/medres/6/16701776_1.jpg,16701776,460000,"1930 Av. Papineau, #202, Montréal (Ville-Marie), Québec",45.5253205,-73.5589002,1,1,911
https://www.realtor.ca/immobilier/27417322/1061-rue-st-alexandre-302-montr%C3%A9al-ville-marie-centre,https://cdn.realtor.ca/listings/TS638620191573130000/reb5/medres/3/27032643_1.jpg,27032643,599999,"1061 Rue St-Alexandre, #302, Montréal (Ville-Marie), Québec",45.5035778,-73.56351149999999,1,1,879
https://www.realtor.ca/immobilier/27417308/1150-rue-st-denis-305-montr%C3%A9al-ville-marie-centre,https://cdn.realtor.ca/listings/TS638620191545730000/reb5/medres/7/16695407_1.jpg,16695407,425000,"1150 Rue St-Denis, #305, Montréal (Ville-Marie), Québec",45.5127558,-73.5586321,1,1,560
https://www.realtor.ca/immobilier/27417301/15812-rue-forsyth-montr%C3%A9al-rivi%C3%A8re-des-prairiespointe-aux-trembles-pointe-aux-trembles,https://cdn.realtor.ca/listings/TS638620304611930000/reb5/medres/5/12165725_1.jpg,12165725,249000,"15812 Rue Forsyth, Montréal (Rivière-des-Prairies/Pointe-aux-Trembles), Québec",45.6925433,-73.4946573,1,1,568
https://www.realtor.ca/immobilier/27416976/1740-rue-st-patrick-508-montr%C3%A9al-le-sud-ouest-pointe-saint-charles,https://cdn.realtor.ca/listings/TS638620018636870000/reb5/medres/2/24705832_1.jpg,24705832,925000,"1740 Rue St-Patrick, #508, Montréal (Le Sud-Ouest), Québec",45.4852046,-73.5624924,2,2,1032
https://www.realtor.ca/immobilier/27416962/1414-rue-chomedey-1251-montr%C3%A9al-ville-marie-centre-ouest,https://cdn.realtor.ca/listings/TS638620018606270000/reb5/medres/7/16261477_1.jpg,16261477,380000,"1414 Rue Chomedey, #1251, Montréal (Ville-Marie), Québec",45.4911304,-73.5832163,1,1,535
https://www.realtor.ca/immobilier/27416937/1450-boul-ren%C3%A9-l%C3%A9vesque-o-3009-montr%C3%A9al-ville-marie-mille-carr%C3%A9-dor%C3%A9,https://cdn.realtor.ca/listings/TS638620018646870000/reb5/medres/7/9527627_1.jpg,9527627,699000,"1450 Boul. René-Lévesque O., #3009, Montréal (Ville-Marie), Québec",45.4945995,-73.57394090000001,2,1,737
https://www.realtor.ca/immobilier/27416825/7578-av-querbes-montr%C3%A9al-villeraysaint-michelparc-extension-parc-extension,https://cdn.realtor.ca/listings/TS638619951978530000/reb5/medres/4/21448914_1.jpg,21448914,445000,"7578 Av. Querbes, Montréal (Villeray/Saint-Michel/Parc-Extension), Québec",45.5296597,-73.6279413,2,1,1079
https://www.realtor.ca/immobilier/27416810/5715-rue-jean-talon-e-401-montr%C3%A9al-saint-l%C3%A9onard,https://cdn.realtor.ca/listings/TS638619951948830000/reb5/medres/2/19039762_1.jpg,19039762,579000,"5715 Rue Jean-Talon E., #401, Montréal (Saint-Léonard), Québec",45.5840474,-73.58126659999999,2,2,1050
https://www.realtor.ca/immobilier/27416794/740-boul-montpellier-201-montr%C3%A9al-saint-laurent-autres,https://cdn.realtor.ca/listings/TS638620304611370000/reb5/medres/6/11512346_1.jpg,11512346,469000,"740 Boul. Montpellier, #201, Montréal (Saint-Laurent), Québec",45.519496,-73.67075009999999,3,1,1100
https://www.realtor.ca/immobilier/27416792/410-rue-des-r%C3%A9collets-203-montr%C3%A9al-ville-marie-vieux-montr%C3%A9al,https://cdn.realtor.ca/listings/TS638619951919400000/reb5/medres/3/10430623_1.jpg,10430623,2050000,"410 Rue des Récollets, #203, Montréal (Ville-Marie), Québec",45.50115719999999,-73.5586495,2,2,1889
https://www.realtor.ca/immobilier/27416714/1400-boul-ren%C3%A9-l%C3%A9vesque-o-2503-montr%C3%A9al-ville-marie-mille-carr%C3%A9-dor%C3%A9,https://cdn.realtor.ca/listings/TS638619860366470000/reb5/medres/8/21455538_1.jpg,21455538,520000,"1400 Boul. René-Lévesque O., #2503, Montréal (Ville-Marie), Québec",45.4950978,-73.5734021,2,1,629
https://www.realtor.ca/immobilier/27416646/1755-rue-st-patrick-c206-montr%C3%A9al-le-sud-ouest-pointe-saint-charles,https://cdn.realtor.ca/listings/TS638619584694500000/reb5/medres/3/21880393_1.jpg,21880393,529000,"1755 Rue St-Patrick, #C206, Montréal (Le Sud-Ouest), Québec",45.4851225,-73.5647199,1,1,643
https://www.realtor.ca/immobilier/27416588/2239-av-marcil-montr%C3%A9al-c%C3%B4te-des-neigesnotre-dame-de-gr%C3%A2ce-notre-dame-de-gr%C3%A2ce,https://cdn.realtor.ca/listings/TS638619518324770000/reb5/medres/1/26608371_1.jpg,26608371,550000,"2239 Av. Marcil, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Québec",45.4709958,-73.6120153,2,1,1337
https://www.realtor.ca/immobilier/27416581/6900-boul-newman-302-montr%C3%A9al-lasalle,https://cdn.realtor.ca/listings/TS638619518314700000/reb5/medres/9/15655559_1.jpg,15655559,449000,"6900 Boul. Newman, #302, Montréal (LaSalle), Québec",45.4489904,-73.6079527,2,1,959
https://www.realtor.ca/immobilier/27416577/5962-av-des-%C3%A9rables-montr%C3%A9al-rosemontla-petite-patrie-la-petite-patrie,https://cdn.realtor.ca/listings/TS638619518313300000/reb5/medres/1/10741961_1.jpg,10741961,679900,"5962 Av. des Érables, Montréal (Rosemont/La Petite-Patrie), Québec",45.5441018,-73.5897237,2,1,1196
https://www.realtor.ca/immobilier/27416531/885-av-davaar-montr%C3%A9al-outremont,https://cdn.realtor.ca/listings/TS638619440748500000/reb5/medres/8/27805868_1.jpg,27805868,829000,"885 Av. Davaar, Montréal (Outremont), Québec",45.5183699,-73.61856449999999,3,2,1253
https://www.realtor.ca/immobilier/27416525/1375-rue-des-bassins-1502-montr%C3%A9al-le-sud-ouest-griffintown,https://cdn.realtor.ca/listings/TS638619440737900000/reb5/medres/7/21520977_1.jpg,21520977,589000,"1375 Rue des Bassins, #1502, Montréal (Le Sud-Ouest), Québec",45.4908152,-73.5600499,2,1,788
https://www.realtor.ca/immobilier/27416448/6145-place-beaubien-montr%C3%A9al-mercierhochelaga-maisonneuve-nouveau-rosemont,https://cdn.realtor.ca/listings/TS638619375264300000/reb5/medres/4/24653414_1.jpg,24653414,524900,"6145 Place Beaubien, Montréal (Mercier/Hochelaga-Maisonneuve), Québec",45.5829701,-73.5647278,2,1,1281
https://www.realtor.ca/immobilier/27416425/1100-rue-de-la-montagne-2002-montr%C3%A9al-ville-marie-mille-carr%C3%A9-dor%C3%A9,https://cdn.realtor.ca/listings/TS638619375219930000/reb5/medres/7/14829627_1.jpg,14829627,929000,"1100 Rue de la Montagne, #2002, Montréal (Ville-Marie), Québec",45.4966853,-73.5728273,2,2,1072
https://www.realtor.ca/immobilier/27416422/2190-rue-pr%C3%A9fontaine-212-montr%C3%A9al-mercierhochelaga-maisonneuve-hochelaga-maisonneuve,https://cdn.realtor.ca/listings/TS638619375216100000/reb5/medres/6/13020856_1.jpg,13020856,459900,"2190 Rue Préfontaine, #212, Montréal (Mercier/Hochelaga-Maisonneuve), Québec",45.5408228,-73.5504523,1,1,917
https://www.realtor.ca/immobilier/27416340/1188-rue-st-antoine-o-3809-montr%C3%A9al-ville-marie-centre,https://cdn.realtor.ca/listings/TS638619333117000000/reb5/medres/5/22967715_1.jpg,22967715,499000,"1188 Rue St-Antoine O., #3809, Montréal (Ville-Marie), Québec",45.4959143,-73.5678385,1,1,554
https://www.realtor.ca/immobilier/27416333/14570-rue-bernard-geoffrion-105-montr%C3%A9al-rivi%C3%A8re-des-prairiespointe-aux-trembles-pointe-aux-trembles,https://cdn.realtor.ca/listings/TS638619333091770000/reb5/medres/8/19588538_1.jpg,19588538,279000,"14570 Rue Bernard-Geoffrion, #105, Montréal (Rivière-des-Prairies/Pointe-aux-Trembles), Québec",45.6764878,-73.4942465,1,1,455
https://www.realtor.ca/immobilier/27416040/4801-rue-hutchison-montr%C3%A9al-le-plateau-mont-royal-mile-end,https://cdn.realtor.ca/listings/TS638619333115500000/reb5/medres/2/22814892_1.jpg,22814892,699999,"4801 Rue Hutchison, Montréal (Le Plateau-Mont-Royal), Québec",45.5176328,-73.5930635,2,1,895
https://www.realtor.ca/immobilier/27416011/12290-av-roland-paradis-montr%C3%A9al-rivi%C3%A8re-des-prairiespointe-aux-trembles-rivi%C3%A8re-des-prairies,https://cdn.realtor.ca/listings/TS638619233241970000/reb5/medres/3/14825733_1.jpg,14825733,345000,"12290 Av. Roland-Paradis, Montréal (Rivière-des-Prairies/Pointe-aux-Trembles), Québec",45.6315682,-73.6041336,2,1,866
https://www.realtor.ca/immobilier/27415798/2365-rue-st-patrick-a209-montr%C3%A9al-le-sud-ouest-pointe-saint-charles,https://cdn.realtor.ca/listings/TS638619161119330000/reb5/medres/2/25610162_1.jpg,25610162,550000,"2365 Rue St-Patrick, #A209, Montréal (Le Sud-Ouest), Québec",45.4819585,-73.569452,1,1,620
https://www.realtor.ca/immobilier/27415763/4641-rue-chambord-montr%C3%A9al-le-plateau-mont-royal-le-plateau-mont-royal,https://cdn.realtor.ca/listings/TS638619161094300000/reb5/medres/2/18099362_1.jpg,18099362,1685000,"4641 Rue Chambord, Montréal (Le Plateau-Mont-Royal), Québec",45.5309101,-73.579599,3,2,1957
https://www.realtor.ca/immobilier/27415762/4488-av-des-%C3%A9rables-montr%C3%A9al-le-plateau-mont-royal-le-plateau-mont-royal,https://cdn.realtor.ca/listings/TS638619333087830000/reb5/medres/7/17861327_1.jpg,17861327,1199800,"4488 Av. des Érables, Montréal (Le Plateau-Mont-Royal), Québec",45.5354292,-73.571469,3,2,1700
https://www.realtor.ca/immobilier/27415470/720-rue-st-jacques-3301-montr%C3%A9al-ville-marie-centre,https://cdn.realtor.ca/listings/TS638619089014530000/reb5/medres/4/18989974_1.jpg,18989974,499000,"720 Rue St-Jacques, #3301, Montréal (Ville-Marie), Québec",45.50000499999999,-73.5615005,1,1,568
https://www.realtor.ca/immobilier/27415469/3370-rue-dalb%C3%A9-viau-montr%C3%A9al-lachine-ouest,https://cdn.realtor.ca/listings/TS638619089013470000/reb5/medres/2/18725892_1.jpg,18725892,479000,"3370 Rue Dalbé-Viau, Montréal (Lachine), Québec",45.4450788,-73.6951492,3,2,1141
https://www.realtor.ca/immobilier/27415468/4750-rue-joseph-a-rodier-213-montr%C3%A9al-mercierhochelaga-maisonneuve-mercier,https://cdn.realtor.ca/listings/TS638619089012870000/reb5/medres/8/18686478_1.jpg,18686478,349900,"4750 Rue Joseph-A.-Rodier, #213, Montréal (Mercier/Hochelaga-Maisonneuve), Québec",45.5949439,-73.53773919999999,1,1,706
https://www.realtor.ca/immobilier/27415458/2515-rue-jolicoeur-002-montr%C3%A9al-le-sud-ouest-ville-%C3%A9mard,https://cdn.realtor.ca/listings/TS638619089002100000/reb5/medres/5/16380445_1.jpg,16380445,425000,"2515 Rue Jolicoeur, #002, Montréal (Le Sud-Ouest), Québec",45.4568291,-73.5965247,2,1,949
https://www.realtor.ca/immobilier/27415413/6780-boul-newman-306-montr%C3%A9al-lasalle,https://cdn.realtor.ca/listings/TS638619088964300000/reb5/medres/1/11214101_1.jpg,11214101,335000,"6780 Boul. Newman, #306, Montréal (LaSalle), Québec",45.4504702,-73.6063611,1,1,549
https://www.realtor.ca/immobilier/27415229/1280-rue-st-jacques-102-montr%C3%A9al-ville-marie-centre,https://cdn.realtor.ca/listings/TS638619002536370000/reb5/medres/0/20358810_1.jpg,20358810,650000,"1280 Rue St-Jacques, #102, Montréal (Ville-Marie), Québec",45.4943513,-73.56689999999999,3,2,1056
https://www.realtor.ca/immobilier/27415125/1515-av-du-docteur-penfield-402-montr%C3%A9al-ville-marie-mille-carr%C3%A9-dor%C3%A9,https://cdn.realtor.ca/listings/TS638619333120970000/reb5/medres/3/23484163_1.jpg,23484163,885000,"1515 Av. du Docteur-Penfield, #402, Montréal (Ville-Marie), Québec",45.4982295,-73.58558479999999,2,2,1434
https://www.realtor.ca/immobilier/27415122/1225-boul-robert-bourassa-3003-montr%C3%A9al-ville-marie-centre-ouest,https://cdn.realtor.ca/listings/TS638621763925730000/reb5/medres/0/22715130_1.jpg,22715130,7400000,"1225 Boul. Robert-Bourassa, #3003, Montréal (Ville-Marie), Québec",45.5027211,-73.5685704,4,3,3240
https://www.realtor.ca/immobilier/27414986/1-av-viger-o-ph04-montr%C3%A9al-ville-marie-centre,https://cdn.realtor.ca/listings/TS638621948551670000/reb5/medres/0/25925020_1.jpg,25925020,548000,"1 Av. Viger O., #PH04, Montréal (Ville-Marie), Québec",45.5073662,-73.559248,1,1,629
https://www.realtor.ca/immobilier/27414983/1971-rue-du-havre-610-montr%C3%A9al-ville-marie-centre,https://cdn.realtor.ca/listings/TS638619333127970000/reb5/medres/1/25114221_1.jpg,25114221,579000,"1971 Rue du Havre, #610, Montréal (Ville-Marie), Québec",45.5335589,-73.55197509999999,2,1,857
https://www.realtor.ca/immobilier/27414954/4070-rue-lanouette-201-montr%C3%A9al-verdun%C3%AEle-des-soeurs-verdun,https://cdn.realtor.ca/listings/TS638618655182470000/reb5/medres/5/16625465_1.jpg,16625465,650000,"4070 Rue Lanouette, #201, Montréal (Verdun/Île-des-Soeurs), Québec",45.46377950000001,-73.5765662,2,1,1296
https://www.realtor.ca/immobilier/27414951/3100-rue-rachel-e-541-montr%C3%A9al-rosemontla-petite-patrie-shop-angus,https://cdn.realtor.ca/listings/TS638618655178400000/reb5/medres/3/15572623_1.jpg,15572623,379700,"3100 Rue Rachel E., #541, Montréal (Rosemont/La Petite-Patrie), Québec",45.5432518,-73.5614448,1,1,506
https://www.realtor.ca/immobilier/27414944/6801-boul-des-roseraies-605-montr%C3%A9al-anjou,https://cdn.realtor.ca/listings/TS638618655168530000/reb5/medres/8/12082708_1.jpg,12082708,324000,"6801 Boul. des Roseraies, #605, Montréal (Anjou), Québec",45.5970726,-73.5553522,1,1,705
https://www.realtor.ca/immobilier/27414943/1210-rue-jeanne-mance-3407-montr%C3%A9al-ville-marie-centre,https://cdn.realtor.ca/listings/TS638618655166600000/reb5/medres/2/11123162_1.jpg,11123162,459000,"1210 Rue Jeanne-Mance, #3407, Montréal (Ville-Marie), Québec",45.5064107,-73.56512479999999,1,1,434
https://www.realtor.ca/immobilier/27414941/10100-rue-paul-comtois-309-montr%C3%A9al-ahuntsic-cartierville-nouveau-bordeaux,https://cdn.realtor.ca/listings/TS638618655165470000/reb5/medres/9/10790989_1.jpg,10790989,389000,"10100 Rue Paul-Comtois, #309, Montréal (Ahuntsic-Cartierville), Québec",45.5372899,-73.6696505,2,1,872
https://www.realtor.ca/immobilier/27414757/1881-1883-rue-sherbrooke-e-montr%C3%A9al-le-plateau-mont-royal-le-plateau-mont-royal,https://cdn.realtor.ca/listings/TS638618583300100000/reb5/medres/2/23283252_1.jpg,23283252,679000,"1881-1883 Rue Sherbrooke E., Montréal (Le Plateau-Mont-Royal), Québec",45.5291203,-73.5638163,3,2,1784
https://www.realtor.ca/immobilier/27414722/6299-av-christophe-colomb-montr%C3%A9al-rosemontla-petite-patrie-la-petite-patrie,https://cdn.realtor.ca/listings/TS638618583246670000/reb5/medres/2/12838002_1.jpg,12838002,589000,"6299 Av. Christophe-Colomb, Montréal (Rosemont/La Petite-Patrie), Québec",45.5371118,-73.59952059999999,2,1,902
https://www.realtor.ca/immobilier/27414440/3293-rue-bossuet-montr%C3%A9al-mercierhochelaga-maisonneuve-mercier,https://cdn.realtor.ca/listings/TS638622555431870000/reb5/medres/2/28687612_1.jpg,28687612,399700,"3293 Rue Bossuet, Montréal (Mercier/Hochelaga-Maisonneuve), Québec",45.5761726,-73.5463472,2,1,1093
https://www.realtor.ca/immobilier/27414438/2487-rue-champagne-201-montr%C3%A9al-ville-marie-centre,https://cdn.realtor.ca/listings/TS638618513575600000/reb5/medres/2/28176072_1.jpg,28176072,299000,"2487 Rue Champagne, #201, Montréal (Ville-Marie), Québec",45.5297609,-73.54708339999999,1,1,484
https://www.realtor.ca/immobilier/27414412/7059-rue-durocher-101-montr%C3%A9al-villeraysaint-michelparc-extension-parc-extension,https://cdn.realtor.ca/listings/TS638618513556400000/reb5/medres/8/23547418_1.jpg,23547418,299000,"7059 Rue Durocher, #101, Montréal (Villeray/Saint-Michel/Parc-Extension), Québec",45.5288395,-73.621611,1,1,617
https://www.realtor.ca/immobilier/27414335/1690-av-van-horne-montr%C3%A9al-outremont,https://cdn.realtor.ca/listings/TS638620018584370000/reb5/medres/1/12287641_1.jpg,12287641,1250000,"1690 Av. Van Horne, Montréal (Outremont), Québec",45.5164583,-73.6183449,3,2,1847
